subset,index,trajectory_id
wikimqa,689,gpt-5-nano_wikimqa_task61_2
wikimqa,690,gpt-5-nano_wikimqa_task61_3
wikimqa,691,gpt-5-nano_wikimqa_task62_3
wikimqa,692,gpt-5-nano_wikimqa_task64_1
wikimqa,693,gpt-5-nano_wikimqa_task64_2
wikimqa,694,gpt-5-nano_wikimqa_task64_3
wikimqa,695,gpt-5-nano_wikimqa_task65_1
wikimqa,696,gpt-5-nano_wikimqa_task65_2
wikimqa,697,gpt-5-nano_wikimqa_task69_2
wikimqa,698,gpt-5-nano_wikimqa_task69_3
wikimqa,699,gpt-5-nano_wikimqa_task6_1
wikimqa,700,gpt-5-nano_wikimqa_task78_1
wikimqa,701,gpt-5-nano_wikimqa_task78_3
wikimqa,702,gpt-5-nano_wikimqa_task79_1
wikimqa,703,gpt-5-nano_wikimqa_task79_2
wikimqa,704,gpt-5-nano_wikimqa_task79_3
wikimqa,705,gpt-5-nano_wikimqa_task7_1
wikimqa,706,gpt-5-nano_wikimqa_task81_1
wikimqa,707,gpt-5-nano_wikimqa_task81_3
wikimqa,708,gpt-5-nano_wikimqa_task82_3
wikimqa,709,gpt-5-nano_wikimqa_task83_1
wikimqa,710,gpt-5-nano_wikimqa_task83_3
wikimqa,711,gpt-5-nano_wikimqa_task84_2
wikimqa,712,gpt-5-nano_wikimqa_task86_2
wikimqa,713,gpt-5-nano_wikimqa_task86_3
wikimqa,714,gpt-5-nano_wikimqa_task87_1
wikimqa,715,gpt-5-nano_wikimqa_task87_3
wikimqa,716,gpt-5-nano_wikimqa_task88_1
wikimqa,717,gpt-5-nano_wikimqa_task88_2
wikimqa,718,gpt-5-nano_wikimqa_task88_3
wikimqa,719,gpt-5-nano_wikimqa_task89_2
wikimqa,720,gpt-5-nano_wikimqa_task89_3
wikimqa,721,gpt-5-nano_wikimqa_task8_1
wikimqa,722,gpt-5-nano_wikimqa_task8_2
wikimqa,723,gpt-5-nano_wikimqa_task8_3
wikimqa,724,gpt-5-nano_wikimqa_task90_1
wikimqa,725,gpt-5-nano_wikimqa_task90_2
wikimqa,726,gpt-5-nano_wikimqa_task90_3
wikimqa,727,gpt-5-nano_wikimqa_task94_3
wikimqa,728,gpt-5-nano_wikimqa_task96_1
wikimqa,729,gpt-5-nano_wikimqa_task96_2
wikimqa,730,gpt-5-nano_wikimqa_task96_3
wikimqa,731,gpt-5-nano_wikimqa_task97_1
wikimqa,732,gpt-5-nano_wikimqa_task97_3
wikimqa,733,gpt-5-nano_wikimqa_task99_3
