new_index,orig_subset,orig_index,trajectory_id
2002,wikimqa,509,gpt-5-nano_wikimqa_task397_1
2003,wikimqa,510,gpt-5-nano_wikimqa_task398_3
2004,wikimqa,511,gpt-5-nano_wikimqa_task399_1
2005,wikimqa,512,gpt-5-nano_wikimqa_task399_2
2006,wikimqa,513,gpt-5-nano_wikimqa_task39_1
2007,wikimqa,514,gpt-5-nano_wikimqa_task3_2
2008,wikimqa,515,gpt-5-nano_wikimqa_task400_1
2009,wikimqa,516,gpt-5-nano_wikimqa_task400_3
2010,wikimqa,517,gpt-5-nano_wikimqa_task401_2
2011,wikimqa,518,gpt-5-nano_wikimqa_task401_3
2012,wikimqa,519,gpt-5-nano_wikimqa_task403_2
2013,wikimqa,520,gpt-5-nano_wikimqa_task404_1
2014,wikimqa,521,gpt-5-nano_wikimqa_task404_2
2015,wikimqa,522,gpt-5-nano_wikimqa_task404_3
2016,wikimqa,523,gpt-5-nano_wikimqa_task408_2
2017,wikimqa,524,gpt-5-nano_wikimqa_task409_1
2018,wikimqa,525,gpt-5-nano_wikimqa_task409_2
2019,wikimqa,526,gpt-5-nano_wikimqa_task409_3
2020,wikimqa,527,gpt-5-nano_wikimqa_task411_1
2021,wikimqa,528,gpt-5-nano_wikimqa_task411_2
2022,wikimqa,529,gpt-5-nano_wikimqa_task411_3
2023,wikimqa,530,gpt-5-nano_wikimqa_task412_2
2024,wikimqa,531,gpt-5-nano_wikimqa_task412_3
2025,wikimqa,532,gpt-5-nano_wikimqa_task415_1
2026,wikimqa,533,gpt-5-nano_wikimqa_task415_2
2027,wikimqa,534,gpt-5-nano_wikimqa_task415_3
2028,wikimqa,535,gpt-5-nano_wikimqa_task416_1
2029,wikimqa,536,gpt-5-nano_wikimqa_task418_1
2030,wikimqa,537,gpt-5-nano_wikimqa_task418_2
2031,wikimqa,538,gpt-5-nano_wikimqa_task418_3
2032,wikimqa,539,gpt-5-nano_wikimqa_task41_1
2033,wikimqa,540,gpt-5-nano_wikimqa_task41_2
2034,wikimqa,541,gpt-5-nano_wikimqa_task420_1
2035,wikimqa,542,gpt-5-nano_wikimqa_task420_2
2036,wikimqa,543,gpt-5-nano_wikimqa_task421_3
2037,wikimqa,544,gpt-5-nano_wikimqa_task422_1
2038,wikimqa,545,gpt-5-nano_wikimqa_task423_1
2039,wikimqa,546,gpt-5-nano_wikimqa_task423_2
2040,wikimqa,547,gpt-5-nano_wikimqa_task423_3
2041,wikimqa,548,gpt-5-nano_wikimqa_task424_1
2042,wikimqa,549,gpt-5-nano_wikimqa_task424_2
2043,wikimqa,550,gpt-5-nano_wikimqa_task424_3
2044,wikimqa,551,gpt-5-nano_wikimqa_task425_2
2045,wikimqa,552,gpt-5-nano_wikimqa_task425_3
2046,wikimqa,553,gpt-5-nano_wikimqa_task427_1
2047,wikimqa,554,gpt-5-nano_wikimqa_task427_2
2048,wikimqa,555,gpt-5-nano_wikimqa_task427_3
2049,wikimqa,556,gpt-5-nano_wikimqa_task42_2
2050,wikimqa,557,gpt-5-nano_wikimqa_task42_3
2051,wikimqa,558,gpt-5-nano_wikimqa_task432_1
2052,wikimqa,559,gpt-5-nano_wikimqa_task432_2
2053,wikimqa,560,gpt-5-nano_wikimqa_task432_3
2054,wikimqa,561,gpt-5-nano_wikimqa_task433_2
2055,wikimqa,562,gpt-5-nano_wikimqa_task434_1
2056,wikimqa,563,gpt-5-nano_wikimqa_task434_2
2057,wikimqa,564,gpt-5-nano_wikimqa_task434_3
2058,wikimqa,565,gpt-5-nano_wikimqa_task435_1
2059,wikimqa,566,gpt-5-nano_wikimqa_task435_2
2060,wikimqa,567,gpt-5-nano_wikimqa_task435_3
2061,wikimqa,568,gpt-5-nano_wikimqa_task436_1
2062,wikimqa,569,gpt-5-nano_wikimqa_task436_3
2063,wikimqa,570,gpt-5-nano_wikimqa_task437_2
2064,wikimqa,571,gpt-5-nano_wikimqa_task437_3
2065,wikimqa,572,gpt-5-nano_wikimqa_task438_2
2066,wikimqa,573,gpt-5-nano_wikimqa_task438_3
2067,wikimqa,574,gpt-5-nano_wikimqa_task439_2
2068,wikimqa,575,gpt-5-nano_wikimqa_task439_3
2069,wikimqa,576,gpt-5-nano_wikimqa_task43_2
2070,wikimqa,577,gpt-5-nano_wikimqa_task440_1
2071,wikimqa,578,gpt-5-nano_wikimqa_task440_2
2072,wikimqa,579,gpt-5-nano_wikimqa_task440_3
2073,wikimqa,580,gpt-5-nano_wikimqa_task441_1
2074,wikimqa,581,gpt-5-nano_wikimqa_task441_3
2075,wikimqa,582,gpt-5-nano_wikimqa_task442_2
2076,wikimqa,583,gpt-5-nano_wikimqa_task442_3
2077,wikimqa,584,gpt-5-nano_wikimqa_task444_1
2078,wikimqa,585,gpt-5-nano_wikimqa_task444_2
2079,wikimqa,586,gpt-5-nano_wikimqa_task444_3
2080,wikimqa,587,gpt-5-nano_wikimqa_task446_1
2081,wikimqa,588,gpt-5-nano_wikimqa_task446_2
2082,wikimqa,589,gpt-5-nano_wikimqa_task447_1
2083,wikimqa,590,gpt-5-nano_wikimqa_task447_2
2084,wikimqa,591,gpt-5-nano_wikimqa_task448_1
2085,wikimqa,592,gpt-5-nano_wikimqa_task448_2
2086,wikimqa,593,gpt-5-nano_wikimqa_task448_3
2087,wikimqa,594,gpt-5-nano_wikimqa_task449_1
2088,wikimqa,595,gpt-5-nano_wikimqa_task449_2
2089,wikimqa,596,gpt-5-nano_wikimqa_task450_2
2090,wikimqa,597,gpt-5-nano_wikimqa_task451_2
2091,wikimqa,598,gpt-5-nano_wikimqa_task451_3
2092,wikimqa,599,gpt-5-nano_wikimqa_task452_2
2093,wikimqa,600,gpt-5-nano_wikimqa_task453_1
2094,wikimqa,601,gpt-5-nano_wikimqa_task453_3
2095,wikimqa,602,gpt-5-nano_wikimqa_task455_1
2096,wikimqa,603,gpt-5-nano_wikimqa_task455_2
2097,wikimqa,604,gpt-5-nano_wikimqa_task455_3
2098,wikimqa,605,gpt-5-nano_wikimqa_task457_2
2099,wikimqa,606,gpt-5-nano_wikimqa_task458_1
2100,wikimqa,607,gpt-5-nano_wikimqa_task459_2
2101,wikimqa,608,gpt-5-nano_wikimqa_task459_3
2102,wikimqa,609,gpt-5-nano_wikimqa_task45_2
2103,wikimqa,610,gpt-5-nano_wikimqa_task461_1
2104,wikimqa,611,gpt-5-nano_wikimqa_task461_2
2105,wikimqa,612,gpt-5-nano_wikimqa_task461_3
2106,wikimqa,613,gpt-5-nano_wikimqa_task462_3
2107,wikimqa,614,gpt-5-nano_wikimqa_task463_1
2108,wikimqa,615,gpt-5-nano_wikimqa_task463_2
2109,wikimqa,616,gpt-5-nano_wikimqa_task463_3
2110,wikimqa,617,gpt-5-nano_wikimqa_task464_3
2111,wikimqa,618,gpt-5-nano_wikimqa_task465_3
2112,wikimqa,619,gpt-5-nano_wikimqa_task466_1
2113,wikimqa,620,gpt-5-nano_wikimqa_task466_2
2114,wikimqa,621,gpt-5-nano_wikimqa_task466_3
2115,wikimqa,622,gpt-5-nano_wikimqa_task468_3
2116,wikimqa,623,gpt-5-nano_wikimqa_task469_1
2117,wikimqa,624,gpt-5-nano_wikimqa_task46_2
2118,wikimqa,625,gpt-5-nano_wikimqa_task470_1
2119,wikimqa,626,gpt-5-nano_wikimqa_task470_3
2120,wikimqa,627,gpt-5-nano_wikimqa_task472_3
2121,wikimqa,628,gpt-5-nano_wikimqa_task473_1
2122,wikimqa,629,gpt-5-nano_wikimqa_task474_1
2123,wikimqa,630,gpt-5-nano_wikimqa_task474_2
2124,wikimqa,631,gpt-5-nano_wikimqa_task474_3
2125,wikimqa,632,gpt-5-nano_wikimqa_task475_1
2126,wikimqa,633,gpt-5-nano_wikimqa_task475_2
2127,wikimqa,634,gpt-5-nano_wikimqa_task475_3
2128,wikimqa,635,gpt-5-nano_wikimqa_task476_1
2129,wikimqa,636,gpt-5-nano_wikimqa_task476_2
2130,wikimqa,637,gpt-5-nano_wikimqa_task476_3
2131,wikimqa,638,gpt-5-nano_wikimqa_task477_1
2132,wikimqa,639,gpt-5-nano_wikimqa_task477_2
2133,wikimqa,640,gpt-5-nano_wikimqa_task478_1
2134,wikimqa,641,gpt-5-nano_wikimqa_task478_2
2135,wikimqa,642,gpt-5-nano_wikimqa_task479_1
2136,wikimqa,643,gpt-5-nano_wikimqa_task479_3
2137,wikimqa,644,gpt-5-nano_wikimqa_task47_2
2138,wikimqa,645,gpt-5-nano_wikimqa_task47_3
2139,wikimqa,646,gpt-5-nano_wikimqa_task480_1
2140,wikimqa,647,gpt-5-nano_wikimqa_task481_1
2141,wikimqa,648,gpt-5-nano_wikimqa_task481_2
2142,wikimqa,649,gpt-5-nano_wikimqa_task483_2
2143,wikimqa,650,gpt-5-nano_wikimqa_task486_3
2144,wikimqa,651,gpt-5-nano_wikimqa_task487_3
2145,wikimqa,652,gpt-5-nano_wikimqa_task488_1
2146,wikimqa,653,gpt-5-nano_wikimqa_task489_1
2147,wikimqa,654,gpt-5-nano_wikimqa_task489_2
2148,wikimqa,655,gpt-5-nano_wikimqa_task489_3
2149,wikimqa,656,gpt-5-nano_wikimqa_task491_3
2150,wikimqa,657,gpt-5-nano_wikimqa_task493_2
2151,wikimqa,658,gpt-5-nano_wikimqa_task493_3
2152,wikimqa,659,gpt-5-nano_wikimqa_task494_1
2153,wikimqa,660,gpt-5-nano_wikimqa_task495_2
2154,wikimqa,661,gpt-5-nano_wikimqa_task495_3
2155,wikimqa,662,gpt-5-nano_wikimqa_task496_1
2156,wikimqa,663,gpt-5-nano_wikimqa_task496_2
2157,wikimqa,664,gpt-5-nano_wikimqa_task496_3
2158,wikimqa,665,gpt-5-nano_wikimqa_task497_3
2159,wikimqa,666,gpt-5-nano_wikimqa_task499_2
2160,wikimqa,667,gpt-5-nano_wikimqa_task499_3
2161,wikimqa,668,gpt-5-nano_wikimqa_task49_3
2162,wikimqa,669,gpt-5-nano_wikimqa_task4_1
2163,wikimqa,670,gpt-5-nano_wikimqa_task4_3
2164,wikimqa,671,gpt-5-nano_wikimqa_task500_1
2165,wikimqa,672,gpt-5-nano_wikimqa_task500_2
2166,wikimqa,673,gpt-5-nano_wikimqa_task50_1
2167,wikimqa,674,gpt-5-nano_wikimqa_task50_2
2168,wikimqa,675,gpt-5-nano_wikimqa_task51_1
2169,wikimqa,676,gpt-5-nano_wikimqa_task51_2
2170,wikimqa,677,gpt-5-nano_wikimqa_task52_1
2171,wikimqa,678,gpt-5-nano_wikimqa_task52_3
2172,wikimqa,679,gpt-5-nano_wikimqa_task54_1
2173,wikimqa,680,gpt-5-nano_wikimqa_task54_2
2174,wikimqa,681,gpt-5-nano_wikimqa_task55_1
2175,wikimqa,682,gpt-5-nano_wikimqa_task55_3
2176,wikimqa,683,gpt-5-nano_wikimqa_task56_3
2177,wikimqa,684,gpt-5-nano_wikimqa_task57_2
2178,wikimqa,685,gpt-5-nano_wikimqa_task59_2
2179,wikimqa,686,gpt-5-nano_wikimqa_task5_1
2180,wikimqa,687,gpt-5-nano_wikimqa_task5_2
2181,wikimqa,688,gpt-5-nano_wikimqa_task61_1
2182,wikimqa,689,gpt-5-nano_wikimqa_task61_2
2183,wikimqa,690,gpt-5-nano_wikimqa_task61_3
2184,wikimqa,691,gpt-5-nano_wikimqa_task62_3
2185,wikimqa,692,gpt-5-nano_wikimqa_task64_1
2186,wikimqa,693,gpt-5-nano_wikimqa_task64_2
2187,wikimqa,694,gpt-5-nano_wikimqa_task64_3
2188,wikimqa,695,gpt-5-nano_wikimqa_task65_1
2189,wikimqa,696,gpt-5-nano_wikimqa_task65_2
2190,wikimqa,697,gpt-5-nano_wikimqa_task69_2
2191,wikimqa,698,gpt-5-nano_wikimqa_task69_3
2192,wikimqa,699,gpt-5-nano_wikimqa_task6_1
2193,wikimqa,700,gpt-5-nano_wikimqa_task78_1
2194,wikimqa,701,gpt-5-nano_wikimqa_task78_3
2195,wikimqa,702,gpt-5-nano_wikimqa_task79_1
2196,wikimqa,703,gpt-5-nano_wikimqa_task79_2
2197,wikimqa,704,gpt-5-nano_wikimqa_task79_3
2198,wikimqa,705,gpt-5-nano_wikimqa_task7_1
2199,wikimqa,706,gpt-5-nano_wikimqa_task81_1
2200,wikimqa,707,gpt-5-nano_wikimqa_task81_3
2201,wikimqa,708,gpt-5-nano_wikimqa_task82_3
2202,wikimqa,709,gpt-5-nano_wikimqa_task83_1
2203,wikimqa,710,gpt-5-nano_wikimqa_task83_3
2204,wikimqa,711,gpt-5-nano_wikimqa_task84_2
2205,wikimqa,712,gpt-5-nano_wikimqa_task86_2
2206,wikimqa,713,gpt-5-nano_wikimqa_task86_3
2207,wikimqa,714,gpt-5-nano_wikimqa_task87_1
2208,wikimqa,715,gpt-5-nano_wikimqa_task87_3
2209,wikimqa,716,gpt-5-nano_wikimqa_task88_1
2210,wikimqa,717,gpt-5-nano_wikimqa_task88_2
2211,wikimqa,718,gpt-5-nano_wikimqa_task88_3
2212,wikimqa,719,gpt-5-nano_wikimqa_task89_2
2213,wikimqa,720,gpt-5-nano_wikimqa_task89_3
2214,wikimqa,721,gpt-5-nano_wikimqa_task8_1
2215,wikimqa,722,gpt-5-nano_wikimqa_task8_2
2216,wikimqa,723,gpt-5-nano_wikimqa_task8_3
2217,wikimqa,724,gpt-5-nano_wikimqa_task90_1
2218,wikimqa,725,gpt-5-nano_wikimqa_task90_2
2219,wikimqa,726,gpt-5-nano_wikimqa_task90_3
2220,wikimqa,727,gpt-5-nano_wikimqa_task94_3
2221,wikimqa,728,gpt-5-nano_wikimqa_task96_1
2222,wikimqa,729,gpt-5-nano_wikimqa_task96_2
2223,wikimqa,730,gpt-5-nano_wikimqa_task96_3
2224,wikimqa,731,gpt-5-nano_wikimqa_task97_1
2225,wikimqa,732,gpt-5-nano_wikimqa_task97_3
2226,wikimqa,733,gpt-5-nano_wikimqa_task99_3
