with_gt	judge	method	dataset	subset	seed	seeds	n_preds	n_test	n_missing	n_null_step	step_acc	agent_acc	agent_acc_substring	family	train_seed
False	qwen3.5-9b	stepfinder.s44	traceelephant	magentic	17	15,16,17	91	46	0	0	0.08695652173913043	0.6304347826086957	0.6304347826086957	stepfinder	44
False	qwen3.5-9b	stepfinder.s45	traceelephant	magentic	15	15,16,17	91	46	0	0	0.06521739130434782	0.6304347826086957	0.6304347826086957	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	traceelephant	magentic	16	15,16,17	91	46	0	0	0.08695652173913043	0.6086956521739131	0.6086956521739131	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	traceelephant	magentic	17	15,16,17	91	46	0	0	0.08695652173913043	0.6521739130434783	0.6521739130434783	stepfinder	45
False	qwen3.5-9b	stepfinder.s46	traceelephant	magentic	15	15,16,17	91	46	0	0	0.043478260869565216	0.5217391304347826	0.5217391304347826	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	traceelephant	magentic	16	15,16,17	91	46	0	0	0.043478260869565216	0.5217391304347826	0.5217391304347826	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	traceelephant	magentic	17	15,16,17	91	46	0	0	0.043478260869565216	0.6086956521739131	0.6086956521739131	stepfinder	46
False	deepseek-8b	oat.s42	traceelephant	magentic	15	15,16,17	91	46	0	0	0.17391304347826086	0.6304347826086957	0.6304347826086957	oat	42
False	deepseek-8b	oat.s42	traceelephant	magentic	16	15,16,17	91	46	0	0	0.13043478260869565	0.6739130434782609	0.6739130434782609	oat	42
False	deepseek-8b	oat.s42	traceelephant	magentic	17	15,16,17	91	46	0	0	0.10869565217391304	0.6521739130434783	0.6521739130434783	oat	42
False	deepseek-8b	oat.s43	traceelephant	magentic	15	15,16,17	91	46	0	0	0.15217391304347827	0.6086956521739131	0.6086956521739131	oat	43
False	deepseek-8b	oat.s43	traceelephant	magentic	16	15,16,17	91	46	0	0	0.13043478260869565	0.6521739130434783	0.6521739130434783	oat	43
False	deepseek-8b	oat.s43	traceelephant	magentic	17	15,16,17	91	46	0	0	0.10869565217391304	0.6521739130434783	0.6521739130434783	oat	43
False	deepseek-8b	oat.s44	traceelephant	magentic	15	15,16,17	91	46	0	0	0.15217391304347827	0.5869565217391305	0.5869565217391305	oat	44
False	deepseek-8b	oat.s44	traceelephant	magentic	16	15,16,17	91	46	0	0	0.15217391304347827	0.6521739130434783	0.6521739130434783	oat	44
False	deepseek-8b	oat.s44	traceelephant	magentic	17	15,16,17	91	46	0	0	0.08695652173913043	0.6086956521739131	0.6086956521739131	oat	44
False	deepseek-8b	oat.s45	traceelephant	magentic	15	15,16,17	91	46	0	0	0.13043478260869565	0.5869565217391305	0.5869565217391305	oat	45
False	deepseek-8b	oat.s45	traceelephant	magentic	16	15,16,17	91	46	0	0	0.13043478260869565	0.6304347826086957	0.6304347826086957	oat	45
False	deepseek-8b	oat.s45	traceelephant	magentic	17	15,16,17	91	46	0	0	0.10869565217391304	0.6521739130434783	0.6521739130434783	oat	45
False	deepseek-8b	oat.s46	traceelephant	magentic	15	15,16,17	91	46	0	0	0.15217391304347827	0.6521739130434783	0.6521739130434783	oat	46
False	deepseek-8b	oat.s46	traceelephant	magentic	16	15,16,17	91	46	0	0	0.13043478260869565	0.6739130434782609	0.6739130434782609	oat	46
False	deepseek-8b	oat.s46	traceelephant	magentic	17	15,16,17	91	46	0	0	0.10869565217391304	0.6739130434782609	0.6739130434782609	oat	46
False	deepseek-8b	stepfinder.s42	traceelephant	magentic	15	15,16,17	91	46	0	0	0.043478260869565216	0.5652173913043478	0.5652173913043478	stepfinder	42
False	deepseek-8b	stepfinder.s42	traceelephant	magentic	16	15,16,17	91	46	0	0	0.043478260869565216	0.5652173913043478	0.5652173913043478	stepfinder	42
False	deepseek-8b	stepfinder.s42	traceelephant	magentic	17	15,16,17	91	46	0	0	0.08695652173913043	0.6521739130434783	0.6521739130434783	stepfinder	42
False	deepseek-8b	stepfinder.s43	traceelephant	magentic	15	15,16,17	91	46	0	0	0.0	0.3695652173913043	0.3695652173913043	stepfinder	43
False	deepseek-8b	stepfinder.s43	traceelephant	magentic	16	15,16,17	91	46	0	0	0.0	0.2608695652173913	0.2608695652173913	stepfinder	43
False	deepseek-8b	stepfinder.s43	traceelephant	magentic	17	15,16,17	91	46	0	0	0.0	0.2826086956521739	0.2826086956521739	stepfinder	43
False	deepseek-8b	stepfinder.s44	traceelephant	magentic	15	15,16,17	91	46	0	0	0.021739130434782608	0.43478260869565216	0.43478260869565216	stepfinder	44
False	deepseek-8b	stepfinder.s44	traceelephant	magentic	16	15,16,17	91	46	0	0	0.021739130434782608	0.391304347826087	0.391304347826087	stepfinder	44
False	deepseek-8b	stepfinder.s44	traceelephant	magentic	17	15,16,17	91	46	0	0	0.043478260869565216	0.41304347826086957	0.41304347826086957	stepfinder	44
False	deepseek-8b	stepfinder.s45	traceelephant	magentic	15	15,16,17	91	46	0	0	0.08695652173913043	0.5	0.5	stepfinder	45
False	deepseek-8b	stepfinder.s45	traceelephant	magentic	16	15,16,17	91	46	0	0	0.043478260869565216	0.43478260869565216	0.43478260869565216	stepfinder	45
False	deepseek-8b	stepfinder.s45	traceelephant	magentic	17	15,16,17	91	46	0	0	0.08695652173913043	0.5652173913043478	0.5652173913043478	stepfinder	45
False	deepseek-8b	stepfinder.s46	traceelephant	magentic	15	15,16,17	91	46	0	0	0.043478260869565216	0.43478260869565216	0.43478260869565216	stepfinder	46
False	deepseek-8b	stepfinder.s46	traceelephant	magentic	16	15,16,17	91	46	0	0	0.043478260869565216	0.32608695652173914	0.32608695652173914	stepfinder	46
False	deepseek-8b	stepfinder.s46	traceelephant	magentic	17	15,16,17	91	46	0	0	0.06521739130434782	0.1956521739130435	0.1956521739130435	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s42	traceelephant	magentic	15	15,16,17	91	46	0	0	0.2391304347826087	0.6739130434782609	0.6739130434782609	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	traceelephant	magentic	16	15,16,17	91	46	0	0	0.21739130434782608	0.6739130434782609	0.6739130434782609	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	traceelephant	magentic	17	15,16,17	91	46	0	0	0.2391304347826087	0.6956521739130435	0.6956521739130435	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s43	traceelephant	magentic	15	15,16,17	91	46	0	0	0.34782608695652173	0.6956521739130435	0.6956521739130435	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	traceelephant	magentic	16	15,16,17	91	46	0	0	0.17391304347826086	0.7608695652173914	0.7608695652173914	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	traceelephant	magentic	17	15,16,17	91	46	0	0	0.21739130434782608	0.8043478260869565	0.8043478260869565	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s44	traceelephant	magentic	15	15,16,17	91	46	0	0	0.13043478260869565	0.6086956521739131	0.6086956521739131	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	traceelephant	magentic	16	15,16,17	91	46	0	0	0.13043478260869565	0.6521739130434783	0.6521739130434783	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	traceelephant	magentic	17	15,16,17	91	46	0	0	0.08695652173913043	0.5869565217391305	0.5869565217391305	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s45	traceelephant	magentic	15	15,16,17	91	46	0	0	0.2608695652173913	0.717391304347826	0.717391304347826	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	traceelephant	magentic	16	15,16,17	91	46	0	0	0.1956521739130435	0.7391304347826086	0.7391304347826086	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	traceelephant	magentic	17	15,16,17	91	46	0	0	0.1956521739130435	0.7391304347826086	0.7391304347826086	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s46	traceelephant	magentic	15	15,16,17	91	46	0	0	0.2826086956521739	0.717391304347826	0.717391304347826	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	traceelephant	magentic	16	15,16,17	91	46	0	0	0.2391304347826087	0.782608695652174	0.782608695652174	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	traceelephant	magentic	17	15,16,17	91	46	0	0	0.21739130434782608	0.782608695652174	0.782608695652174	stepfinder	46
False	qwen3.5-9b	oat.s42	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	oat	42
False	qwen3.5-9b	oat.s42	traceelephant	captain	23	22,23,24	85	43	0	0	0.11627906976744186	0.4883720930232558	0.4883720930232558	oat	42
False	qwen3.5-9b	oat.s42	traceelephant	captain	24	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	oat	42
False	qwen3.5-9b	oat.s43	traceelephant	captain	22	22,23,24	85	43	0	0	0.11627906976744186	0.46511627906976744	0.46511627906976744	oat	43
False	qwen3.5-9b	oat.s43	traceelephant	captain	23	22,23,24	85	43	0	0	0.13953488372093023	0.5348837209302325	0.5348837209302325	oat	43
False	qwen3.5-9b	oat.s43	traceelephant	captain	24	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	oat	43
False	qwen3.5-9b	oat.s44	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	oat	44
False	qwen3.5-9b	oat.s44	traceelephant	captain	23	22,23,24	85	43	0	0	0.13953488372093023	0.5348837209302325	0.5348837209302325	oat	44
False	qwen3.5-9b	oat.s44	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.4883720930232558	0.4883720930232558	oat	44
False	qwen3.5-9b	oat.s45	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.3953488372093023	0.3953488372093023	oat	45
False	qwen3.5-9b	oat.s45	traceelephant	captain	23	22,23,24	85	43	0	0	0.16279069767441862	0.4418604651162791	0.4418604651162791	oat	45
False	qwen3.5-9b	oat.s45	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.4186046511627907	0.4186046511627907	oat	45
False	qwen3.5-9b	oat.s46	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.4186046511627907	0.4186046511627907	oat	46
False	qwen3.5-9b	oat.s46	traceelephant	captain	23	22,23,24	85	43	0	0	0.11627906976744186	0.4418604651162791	0.4418604651162791	oat	46
False	qwen3.5-9b	oat.s46	traceelephant	captain	24	22,23,24	85	43	0	0	0.16279069767441862	0.4186046511627907	0.4186046511627907	oat	46
False	qwen3.5-9b	stepfinder.s42	traceelephant	captain	22	22,23,24	85	43	0	0	0.11627906976744186	0.4418604651162791	0.4418604651162791	stepfinder	42
False	qwen3.5-9b	stepfinder.s42	traceelephant	captain	23	22,23,24	85	43	0	0	0.18604651162790697	0.46511627906976744	0.46511627906976744	stepfinder	42
False	qwen3.5-9b	stepfinder.s42	traceelephant	captain	24	22,23,24	85	43	0	0	0.23255813953488372	0.5116279069767442	0.5116279069767442	stepfinder	42
False	qwen3.5-9b	stepfinder.s43	traceelephant	captain	22	22,23,24	85	43	0	0	0.18604651162790697	0.5348837209302325	0.5348837209302325	stepfinder	43
False	qwen3.5-9b	stepfinder.s43	traceelephant	captain	23	22,23,24	85	43	0	0	0.2558139534883721	0.5813953488372093	0.5813953488372093	stepfinder	43
False	qwen3.5-9b	stepfinder.s43	traceelephant	captain	24	22,23,24	85	43	0	0	0.20930232558139536	0.5116279069767442	0.5116279069767442	stepfinder	43
False	qwen3.5-9b	stepfinder.s44	traceelephant	captain	22	22,23,24	85	43	0	0	0.046511627906976744	0.32558139534883723	0.32558139534883723	stepfinder	44
False	qwen3.5-9b	stepfinder.s44	traceelephant	captain	23	22,23,24	85	43	0	0	0.16279069767441862	0.3953488372093023	0.3953488372093023	stepfinder	44
False	qwen3.5-9b	stepfinder.s44	traceelephant	captain	24	22,23,24	85	43	0	0	0.13953488372093023	0.4418604651162791	0.4418604651162791	stepfinder	44
False	qwen3.5-9b	stepfinder.s45	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.4418604651162791	0.4418604651162791	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	traceelephant	captain	23	22,23,24	85	43	0	0	0.2558139534883721	0.5813953488372093	0.5813953488372093	stepfinder	45
False	qwen3.5-9b	stepfinder.s45	traceelephant	captain	24	22,23,24	85	43	0	0	0.20930232558139536	0.46511627906976744	0.46511627906976744	stepfinder	45
False	qwen3.5-9b	stepfinder.s46	traceelephant	captain	22	22,23,24	85	43	0	0	0.13953488372093023	0.46511627906976744	0.46511627906976744	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	traceelephant	captain	23	22,23,24	85	43	0	0	0.2558139534883721	0.5348837209302325	0.5348837209302325	stepfinder	46
False	qwen3.5-9b	stepfinder.s46	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.46511627906976744	0.46511627906976744	stepfinder	46
False	deepseek-8b	oat.s42	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.46511627906976744	0.46511627906976744	oat	42
False	deepseek-8b	oat.s42	traceelephant	captain	23	22,23,24	85	43	0	0	0.18604651162790697	0.5581395348837209	0.5581395348837209	oat	42
False	deepseek-8b	oat.s42	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.5348837209302325	0.5348837209302325	oat	42
False	deepseek-8b	oat.s43	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.4418604651162791	0.4418604651162791	oat	43
False	deepseek-8b	oat.s43	traceelephant	captain	23	22,23,24	85	43	0	0	0.16279069767441862	0.5581395348837209	0.5581395348837209	oat	43
False	deepseek-8b	oat.s43	traceelephant	captain	24	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	oat	43
False	deepseek-8b	oat.s44	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.3953488372093023	0.3953488372093023	oat	44
False	deepseek-8b	oat.s44	traceelephant	captain	23	22,23,24	85	43	0	0	0.18604651162790697	0.5348837209302325	0.5348837209302325	oat	44
False	deepseek-8b	oat.s44	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.4418604651162791	0.4418604651162791	oat	44
False	deepseek-8b	oat.s45	traceelephant	captain	22	22,23,24	85	43	0	0	0.20930232558139536	0.5116279069767442	0.5116279069767442	oat	45
False	deepseek-8b	oat.s45	traceelephant	captain	23	22,23,24	85	43	0	0	0.20930232558139536	0.5581395348837209	0.5581395348837209	oat	45
False	deepseek-8b	oat.s45	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.46511627906976744	0.46511627906976744	oat	45
False	deepseek-8b	oat.s46	traceelephant	captain	22	22,23,24	85	43	0	0	0.18604651162790697	0.4883720930232558	0.4883720930232558	oat	46
False	deepseek-8b	oat.s46	traceelephant	captain	23	22,23,24	85	43	0	0	0.16279069767441862	0.5813953488372093	0.5813953488372093	oat	46
False	deepseek-8b	oat.s46	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.4883720930232558	0.4883720930232558	oat	46
False	deepseek-8b	stepfinder.s42	traceelephant	captain	22	22,23,24	85	43	0	0	0.20930232558139536	0.5348837209302325	0.5348837209302325	stepfinder	42
False	deepseek-8b	stepfinder.s42	traceelephant	captain	23	22,23,24	85	43	0	0	0.13953488372093023	0.5348837209302325	0.5348837209302325	stepfinder	42
False	deepseek-8b	stepfinder.s42	traceelephant	captain	24	22,23,24	85	43	0	0	0.20930232558139536	0.627906976744186	0.627906976744186	stepfinder	42
False	deepseek-8b	stepfinder.s43	traceelephant	captain	22	22,23,24	85	43	0	0	0.11627906976744186	0.37209302325581395	0.37209302325581395	stepfinder	43
False	deepseek-8b	stepfinder.s43	traceelephant	captain	23	22,23,24	85	43	0	0	0.11627906976744186	0.37209302325581395	0.37209302325581395	stepfinder	43
False	deepseek-8b	stepfinder.s43	traceelephant	captain	24	22,23,24	85	43	0	0	0.11627906976744186	0.37209302325581395	0.37209302325581395	stepfinder	43
False	deepseek-8b	stepfinder.s44	traceelephant	captain	22	22,23,24	85	43	0	0	0.046511627906976744	0.23255813953488372	0.23255813953488372	stepfinder	44
False	deepseek-8b	stepfinder.s44	traceelephant	captain	23	22,23,24	85	43	0	0	0.023255813953488372	0.2558139534883721	0.2558139534883721	stepfinder	44
False	deepseek-8b	stepfinder.s44	traceelephant	captain	24	22,23,24	85	43	0	0	0.06976744186046512	0.27906976744186046	0.27906976744186046	stepfinder	44
False	deepseek-8b	stepfinder.s45	traceelephant	captain	22	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	stepfinder	45
False	deepseek-8b	stepfinder.s45	traceelephant	captain	23	22,23,24	85	43	0	0	0.23255813953488372	0.4883720930232558	0.4883720930232558	stepfinder	45
False	deepseek-8b	stepfinder.s45	traceelephant	captain	24	22,23,24	85	43	0	0	0.2558139534883721	0.5348837209302325	0.5348837209302325	stepfinder	45
False	deepseek-8b	stepfinder.s46	traceelephant	captain	22	22,23,24	85	43	0	0	0.18604651162790697	0.5348837209302325	0.5348837209302325	stepfinder	46
False	deepseek-8b	stepfinder.s46	traceelephant	captain	23	22,23,24	85	43	0	0	0.18604651162790697	0.5581395348837209	0.5581395348837209	stepfinder	46
False	deepseek-8b	stepfinder.s46	traceelephant	captain	24	22,23,24	85	43	0	0	0.13953488372093023	0.5813953488372093	0.5813953488372093	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s42	traceelephant	captain	22	22,23,24	85	43	0	0	0.23255813953488372	0.4418604651162791	0.4418604651162791	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	traceelephant	captain	23	22,23,24	85	43	0	0	0.20930232558139536	0.4418604651162791	0.4418604651162791	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s42	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.5116279069767442	0.5116279069767442	stepfinder	42
False	qwen3-embedding-0.6b	stepfinder.s43	traceelephant	captain	22	22,23,24	85	43	0	0	0.20930232558139536	0.627906976744186	0.627906976744186	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	traceelephant	captain	23	22,23,24	85	43	0	0	0.20930232558139536	0.5348837209302325	0.5348837209302325	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s43	traceelephant	captain	24	22,23,24	85	43	0	0	0.18604651162790697	0.5116279069767442	0.5116279069767442	stepfinder	43
False	qwen3-embedding-0.6b	stepfinder.s44	traceelephant	captain	22	22,23,24	85	43	0	0	0.18604651162790697	0.46511627906976744	0.46511627906976744	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	traceelephant	captain	23	22,23,24	85	43	0	0	0.20930232558139536	0.4186046511627907	0.4186046511627907	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s44	traceelephant	captain	24	22,23,24	85	43	0	0	0.16279069767441862	0.46511627906976744	0.46511627906976744	stepfinder	44
False	qwen3-embedding-0.6b	stepfinder.s45	traceelephant	captain	22	22,23,24	85	43	0	0	0.13953488372093023	0.5116279069767442	0.5116279069767442	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	traceelephant	captain	23	22,23,24	85	43	0	0	0.18604651162790697	0.4418604651162791	0.4418604651162791	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s45	traceelephant	captain	24	22,23,24	85	43	0	0	0.13953488372093023	0.5116279069767442	0.5116279069767442	stepfinder	45
False	qwen3-embedding-0.6b	stepfinder.s46	traceelephant	captain	22	22,23,24	85	43	0	0	0.11627906976744186	0.5348837209302325	0.5348837209302325	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	traceelephant	captain	23	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	stepfinder	46
False	qwen3-embedding-0.6b	stepfinder.s46	traceelephant	captain	24	22,23,24	85	43	0	0	0.16279069767441862	0.4883720930232558	0.4883720930232558	stepfinder	46
False	qwen3.5-9b	oat.s42	correct-error	arc	17	17,18,19	304	152	0	0	0.8486842105263158	0.8552631578947368	0.8552631578947368	oat	42
False	qwen3.5-9b	oat.s42	correct-error	arc	18	17,18,19	304	152	0	0	0.8421052631578947	0.868421052631579	0.868421052631579	oat	42
False	qwen3.5-9b	oat.s42	correct-error	arc	19	17,18,19	304	152	0	0	0.8026315789473685	0.8157894736842105	0.8157894736842105	oat	42
False	qwen3.5-9b	oat.s43	correct-error	arc	17	17,18,19	304	152	0	0	0.8552631578947368	0.868421052631579	0.868421052631579	oat	43
False	qwen3.5-9b	oat.s43	correct-error	arc	18	17,18,19	304	152	0	0	0.8486842105263158	0.8881578947368421	0.8881578947368421	oat	43
False	qwen3.5-9b	oat.s43	correct-error	arc	19	17,18,19	304	152	0	0	0.8026315789473685	0.8157894736842105	0.8157894736842105	oat	43
False	qwen3.5-9b	oat.s44	correct-error	arc	17	17,18,19	304	152	0	0	0.8552631578947368	0.868421052631579	0.868421052631579	oat	44
False	qwen3.5-9b	oat.s44	correct-error	arc	18	17,18,19	304	152	0	0	0.8486842105263158	0.881578947368421	0.881578947368421	oat	44
False	qwen3.5-9b	oat.s44	correct-error	arc	19	17,18,19	304	152	0	0	0.8092105263157895	0.8223684210526315	0.8223684210526315	oat	44
False	qwen3.5-9b	oat.s45	correct-error	arc	17	17,18,19	304	152	0	0	0.8486842105263158	0.8486842105263158	0.8486842105263158	oat	45
False	qwen3.5-9b	oat.s45	correct-error	arc	18	17,18,19	304	152	0	0	0.8421052631578947	0.868421052631579	0.868421052631579	oat	45
False	qwen3.5-9b	oat.s45	correct-error	arc	19	17,18,19	304	152	0	0	0.8026315789473685	0.8157894736842105	0.8157894736842105	oat	45
False	qwen3.5-9b	oat.s46	correct-error	arc	17	17,18,19	304	152	0	0	0.8486842105263158	0.8618421052631579	0.8618421052631579	oat	46
False	qwen3.5-9b	oat.s46	correct-error	arc	18	17,18,19	304	152	0	0	0.8421052631578947	0.875	0.875	oat	46
False	qwen3.5-9b	oat.s46	correct-error	arc	19	17,18,19	304	152	0	0	0.7960526315789473	0.8157894736842105	0.8157894736842105	oat	46
False	qwen3.5-9b	stepfinder.s42	correct-error	arc	17	17,18,19	304	152	0	0	0.5394736842105263	0.6578947368421053	0.6578947368421053	stepfinder	42
